category,source,date,latitude,longitude,magnitude_value,magnitude_unit,location,binary_category
0,0,2026-03-30,0.11930548186451975,-0.05766132000465806,-0.1132697024715661,1,13,0
0,0,2026-03-30,0.01893168671937113,-0.23918896679141663,-0.056938856018923005,1,6,0
0,0,2026-03-29,0.02055349355121897,-0.03732474730163673,-0.0756835973770924,1,13,0
0,0,2026-03-29,0.30757590380407546,-0.014052978192790286,-0.10848689475388887,1,14,0
0,0,2026-03-29,0.4923512174615714,-0.030487559678916143,-0.10230306255325566,1,15,0
0,0,2026-03-29,0.42541982021688557,-0.10924120929075992,-0.10689262551466311,1,16,0
0,0,2026-03-29,0.13458775077377294,-0.05283066598643218,-0.06495851340411919,1,13,0
0,0,2026-03-29,0.5540579506915988,-0.3329467287683318,-0.07950018131342071,1,17,0
0,0,2026-03-29,0.7737355835603358,-0.171223890217367,-0.10804243181446836,1,5,0
0,0,2026-03-29,0.33628663501148537,-0.2142973342769696,-0.0343775307244253,1,18,0
0,0,2026-03-28,0.3213530815834207,-0.2717552974189475,-0.0500303559822781,1,11,0
0,0,2026-03-28,0.33750492989837483,-0.2783682234505556,0.003111951991913505,1,11,0
0,0,2026-03-27,0.846333192026449,-0.5805101042002649,-0.07466906240667602,1,19,0
0,0,2026-03-27,0.23883783162339878,-0.39640275398294,0.03973183330503827,1,20,0
0,0,2026-03-27,0.13445501619375622,-0.16590414458409805,-0.06500682459318664,1,0,0
0,0,2026-03-27,-0.041036476845193307,-0.2417333429519399,-0.10607133530051652,1,6,0
0,0,2026-03-27,1.0317099647728882,-0.655916084293851,-0.1118203667995427,1,21,0
0,0,2026-03-27,0.13445503975959405,-0.16590413766735396,-0.06500682459318664,1,0,0
0,0,2026-03-27,0.41926619088589295,-0.3132465968072351,-0.11331801366063356,1,22,0
0,0,2026-03-27,0.23336609747637652,-0.25948191904832396,-0.07911369180088114,1,11,0
0,0,2026-03-26,0.34433828046482373,-0.2547842982260598,-0.10848689475388887,1,11,0
0,0,2026-03-26,0.31728797460555125,-0.28148715624432474,-0.017371992172683984,1,11,0
0,0,2026-03-26,0.2894331546180614,-0.31117977686192855,-0.10752067097253992,1,11,0
0,0,2026-03-26,0.989366455455738,-0.2575857766782661,-0.10568484578797695,1,23,0
0,0,2026-03-26,0.037926753335078736,-0.17936488927397365,-0.11066089826192398,1,0,0
0,0,2026-03-26,0.642691599055472,-0.3700382872903632,0.5294623568817476,1,17,0
0,0,2026-03-26,0.643918966789819,-0.37292613166667976,1.657287065661296,1,17,0
0,0,2026-03-26,0.0556404275338491,-0.21553178287271402,-0.04974048884787342,1,24,0
0,0,2026-03-26,0.0006760571714787512,-0.24193116183069302,0.10456544903355203,1,6,0
0,0,2026-03-26,0.0025190824118947815,-0.21244305895841872,-0.09278575830696861,1,24,0
0,0,2026-03-26,0.20595447430428426,-0.022026254853027526,-0.08631205897193073,1,10,0
0,0,2026-03-26,0.21839197545896477,-0.262330272274702,-0.07872720228834157,1,11,0
0,0,2026-03-25,0.39791783973215605,-0.419791879487444,-0.10665106956932588,1,25,0
0,0,2026-03-25,0.002288903093597047,-0.25587294877476774,-0.09809998910438777,1,6,0
0,0,2026-03-25,0.1265589288341046,-0.053867434038303644,-0.09505638419313862,1,13,0
0,0,2026-03-25,0.04346472516000255,-0.11457132831086134,-0.1032692863346046,1,12,0
0,0,2026-03-25,0.19281322065130305,-0.1194209272909368,-0.09838985623879246,1,12,0
0,0,2026-03-25,0.005705654965793586,-0.2511748368636788,0.06707596631721321,1,6,0
0,0,2026-03-25,0.5483971419384304,-0.1645751613895649,-0.052929027326324915,1,26,0
0,0,2026-03-25,0.21951573009705144,-0.2413444836035654,0.020214112921789713,1,8,0
0,0,2026-03-25,0.19636447454133227,-0.22798671194017367,0.04668864453075062,1,8,0
0,0,2026-03-25,0.2107707423541516,-0.22662786570336738,-0.016164212445997812,1,8,0
0,0,2026-03-25,0.3998290291576937,-0.05741681310382126,-0.08524921281244689,1,27,0
0,0,2026-03-24,-0.1191886474858678,-0.037838699423846364,-0.10979226308249128,1,1,0
0,0,2026-03-24,0.11934171433975749,-0.05418786949653574,-0.08848606247996584,1,13,0
0,0,2026-03-24,0.17900434682044888,-0.5089999628797753,-0.08848606247996584,1,28,0
0,0,2026-03-24,0.2972295172446487,-0.2549274350558375,-0.074234261705069,1,11,0
0,0,2026-03-24,0.32610430792164224,-0.272600731039577,-0.10375239822527907,1,11,0
0,0,2026-03-24,0.2720729874243998,-0.365382649375068,0.004416354096734572,1,6,0
0,0,2026-03-24,0.31810099600112496,-0.2731381274656167,-0.11003285280404716,1,11,0
0,0,2026-03-24,0.21978296669490105,-0.2391964368749498,0.007894759709590748,1,8,0
0,0,2026-03-24,0.2738266786986744,-0.24190781781965132,-0.024280492209328895,1,8,0
0,0,2026-03-24,0.20572535544867646,-0.2301001749487276,-0.10375239822527907,1,8,0
0,0,2026-03-24,0.2118720917721847,-0.26355030983429667,-0.07133559036102219,1,11,0
0,0,2026-03-24,0.3832891693274316,0.005155615355069039,-0.07983835963689284,1,29,0
0,0,2026-03-24,0.12239949959142976,-0.057285516010606816,-0.02901498873793869,1,13,0
0,0,2026-03-24,0.2322041720729138,-0.258300309189276,-0.10848689475388887,1,11,0
0,0,2026-03-23,0.2669179586922725,-0.24857555904755751,-0.1030760415783348,1,11,0
0,0,2026-03-23,0.29563882320983004,-0.24853809277442857,-0.07708462186004837,1,11,0
0,0,2026-03-23,0.2607941165799465,-0.27799862031751166,-0.03756606920287679,1,11,0
0,0,2026-03-23,0.18778911369713813,-0.08794186386331149,-0.11331801366063356,1,13,0
0,0,2026-03-23,0.34950936754780587,-0.18820592334614045,-0.1056365345989095,1,18,0
0,0,2026-03-23,0.24243238773993175,-0.2702028688090955,-0.039595139143709566,1,11,0
0,0,2026-03-23,0.24220326888432395,-0.26702789309696623,-0.10462199962849311,1,11,0
0,0,2026-03-23,0.07348760220235619,-0.15622492218065456,-0.05162462522150384,1,0,0
0,0,2026-03-23,0.26605388190963997,-0.2491346619454937,-0.10848689475388887,1,11,0
0,0,2026-03-23,-0.024815344967833875,-0.1509803010332898,-0.09872803456226459,1,0,0
0,0,2026-03-23,0.40675862260470835,-0.18332386062804307,-0.0665044714542775,1,18,0
0,0,2026-03-23,0.2926243814248769,-0.22138218975254045,-0.10365577584714417,1,8,0
0,0,2026-03-23,0.025731432401469558,-0.14787641215774738,-0.06017570568644195,1,0,0
0,0,2026-03-23,0.24294364858564102,-0.05579206993532017,-0.08795463940022392,1,14,0
0,0,2026-03-23,0.2680438813874138,-0.2467820092830628,-0.11041934231658673,1,11,0
0,0,2026-03-23,0.2910860388981817,-0.2497888718027858,-0.0830558848287848,1,11,0
0,0,2026-03-23,0.20880199337039115,-0.022300036872896407,-0.0827853421700071,1,10,0
0,0,2026-03-23,0.12292578365857912,0.014243905733817232,-0.0813360064979837,1,10,0
0,0,2026-03-22,0.23110770667471328,-0.287326617376752,-0.09607091916355501,1,11,0
0,0,2026-03-22,0.370713436861125,-0.14422604862964933,-0.07070754490314538,1,26,0
0,0,2026-03-22,0.12192553168364755,-0.05927292135953569,-0.07935524774621837,1,13,0
0,0,2026-03-22,0.2942445150822584,-0.3272323880767163,-0.10737573740533758,1,11,0
0,0,2026-03-22,0.22128860573053183,-0.14561021706628488,-0.09872803456226459,1,0,0
0,0,2026-03-22,-0.03446619172334722,-0.08578518503816836,-0.11331801366063356,1,1,0
0,0,2026-03-22,0.12061927730809222,-0.058318410685831316,-0.09838985623879246,1,13,0
0,0,2026-03-22,0.1312482359341562,-0.05361435037489155,-0.09302731425230586,1,13,0
0,0,2026-03-22,0.341690399391546,-0.03633815676920293,-0.06437877913530983,1,29,0
0,0,2026-03-22,0.43149750863636405,0.018640845318748465,-0.06437877913530983,1,29,0
0,0,2026-03-22,0.20402337174601448,-0.22390391357642322,0.03533551509990059,1,8,0
0,0,2026-03-22,0.217164566484402,0.05639233038699811,-0.09283406949603606,1,14,0
0,0,2026-03-22,0.19253501415607246,-0.2621093220747855,-0.06017570568644195,1,11,0
0,0,2026-03-21,0.8111287764521586,-0.48176609604856596,-0.04495768113019617,1,30,0
0,0,2026-03-21,0.38781463494189655,-0.2807833775410683,-0.06225308681634217,1,22,0
0,0,2026-03-21,0.13665229488718592,-0.05278913093863819,-0.07500724073014815,1,13,0
0,0,2026-03-21,0.21879455655333963,-0.23957514590148601,-0.10597471292238163,1,8,0
0,0,2026-03-21,0.22327601296617472,-0.23360801896645123,-0.08756814988768435,1,8,0
0,0,2026-03-21,0.03821148756731114,-0.20895606892389226,-0.06718082810122175,1,24,0
0,0,2026-03-21,0.1338481369621761,-0.09608540655252856,-0.08819619534556115,1,12,0
0,0,2026-03-21,0.187625460738252,-0.08795627489946106,-0.11288321295902654,1,13,0
0,0,2026-03-21,0.09323477252356352,-0.11575475900277062,-0.07466906240667602,1,12,0
0,0,2026-03-21,0.24323132854756763,-0.06731363627389338,-0.045537415399005535,1,14,0
0,0,2026-03-21,0.31428833805804035,-0.2752763005421546,0.10408233714287755,1,11,0
0,0,2026-03-21,0.34267721883907204,-0.03612287311181849,-0.06983794349993133,1,29,0
0,0,2026-03-21,0.20927655042411195,-0.022862022323899875,-0.10814871643041674,1,10,0
0,0,2026-03-21,0.386661853083404,0.005035506095294583,-0.11322139128249865,1,29,0
0,0,2026-03-20,0.11316658118199774,-0.05718406466780575,-0.10983960804777737,1,13,0
0,0,2026-03-20,0.12295818668521413,-0.05394500532240215,-0.031188992245973803,1,13,0
0,0,2026-03-20,0.1539404878889391,-0.28407197806546036,-0.1014334611500416,1,6,0
0,0,2026-03-20,0.6960952629113095,-0.44587637367426086,0.16625883747268172,1,30,0
0,0,2026-03-20,0.3970099069258379,-0.15826169578997154,-0.07379946100346198,1,26,0
0,0,2026-03-20,0.22327601296617472,-0.23360801896645123,-0.09703714294490394,1,8,0
0,0,2026-03-20,0.2165720624137288,-0.23547109584175796,-0.05954766022856514,1,8,0
0,0,2026-03-20,0.31427154739878405,-0.27528226623386537,0.10408233714287755,1,11,0
0,0,2026-03-20,0.0803776639568761,-0.4714247510326804,0.01712219682147311,1,20,0
0,0,2026-03-20,0.13841543193829764,-0.09591534110912497,-0.01949768449165165,1,12,0
0,0,2026-03-20,0.34542299240154467,-0.17856237404994077,-0.10355915346900928,1,18,0
0,0,2026-03-20,0.016481841161968908,-0.1852959972645644,-0.10022568142335544,1,0,0
0,0,2026-03-20,0.022250581451129257,-0.23254657543031584,-0.024763604100003365,1,6,0
0,0,2026-03-20,0.0235044607527235,-0.14502844281066207,-0.08408974427482817,1,0,0
0,0,2026-03-20,0.18907980283699,-0.11876556579576668,-0.09621585273075735,1,12,0
0,0,2026-03-20,0.24320063404415507,-0.22487206752769215,-0.10491186676289779,1,8,0
0,0,2026-03-20,0.1058535715579977,-0.11529427677014818,-0.08684348205167265,1,12,0
0,0,2026-03-20,0.2089324302812464,-0.22566892831349497,-0.03659984542152786,1,8,0
0,0,2026-03-20,0.1955789073465074,-0.24126302165095992,-0.09312393663044075,1,8,0
0,0,2026-03-20,0.1912794970287682,-0.24812337690775008,-0.11331801366063356,1,11,0
0,0,2026-03-20,0.16797730228352306,-0.035300212870849626,-0.10983960804777737,1,10,0
0,0,2026-03-20,0.1672999022830661,-0.036612042540231975,-0.10346253109087439,1,10,0
0,0,2026-03-20,0.19883558826712605,-0.020988743251174887,-0.07500724073014815,1,10,0
0,0,2026-03-19,0.37355630167431525,-0.18567584755386274,-0.06935483160925686,1,18,0
0,0,2026-03-19,0.1209256331962792,-0.05901008508706624,-0.11288321295902654,1,13,0
0,0,2026-03-19,0.37422716215485186,-0.14164608582118243,-0.09549118489474565,1,26,0
0,0,2026-03-19,0.34160892050820674,-0.17577452850018263,-0.06800211831536834,1,18,0
0,0,2026-03-19,-0.04606383588494062,-0.07697748621376917,-0.05283240494819002,1,1,0
0,0,2026-03-19,0.12624662257193547,-0.05967179269486788,-0.04587559372247767,1,13,0
0,0,2026-03-19,0.20592171779008558,-0.23211273995400103,-0.03544037688390913,1,8,0
0,0,2026-03-19,0.18984946309146666,-0.12030454133851468,-0.09848647861692734,1,12,0
0,0,2026-03-19,0.13482158279689113,-0.09589071750044101,-0.055731076292236836,1,12,0
0,0,2026-03-19,0.06100454239222666,-0.21637159663883346,-0.0695963875545941,1,24,0
0,0,2026-03-19,0.009300741313671212,-0.2563810182061949,0.0571721725583866,1,6,0
0,0,2026-03-19,0.01057565312528145,-0.23183185097965944,-0.02732409712057805,1,6,0
0,0,2026-03-19,0.20913421276529284,-0.22720282004939396,-0.05592432104850662,1,8,0
0,0,2026-03-19,0.16014835163847574,-0.2653035123288625,-0.10124021639377183,1,6,0
0,0,2026-03-19,0.2165720624137288,-0.23547109584175796,-0.0171787474164142,1,8,0
0,0,2026-03-19,-0.03340603538935633,-0.2641128659166812,-0.09046682123173116,1,6,0
0,0,2026-03-19,0.24536503839419818,-0.22605809891534975,-0.05771183504400216,1,8,0
0,0,2026-03-19,0.11130599939260478,-0.12356575155661793,-0.06660109383241239,1,12,0
0,0,2026-03-19,0.0007693189735942325,-0.21190816985208352,-0.10056385974682756,1,24,0
0,0,2026-03-19,0.2714642034839997,-0.23430112859206878,-0.06983794349993133,1,8,0
0,0,2026-03-19,0.3153673588449924,-0.2366822177183204,-0.11153049966513802,1,8,0
0,0,2026-03-19,0.22777414220907827,-0.2274506642792164,-0.046648572747556814,1,8,0
0,0,2026-03-18,0.3102182233396906,-0.27583963475824047,0.10408233714287755,1,11,0
0,0,2026-03-18,0.015578503693973702,-0.5177982860576659,-0.07684306591471113,1,28,0
0,0,2026-03-18,0.02881790906036264,-0.5182497938149317,-0.10703755908186545,1,28,0
0,0,2026-03-18,0.12654608545263848,-0.05462343415885345,-0.07249505889864091,1,13,0
0,0,2026-03-18,0.43801746891211585,-0.42542325037625944,0.21930452306873843,1,25,0
0,0,2026-03-18,0.1895552436096189,-0.5277128679679893,-0.09515300657127351,1,28,0
0,0,2026-03-18,0.012357819590217011,-0.18392994032212526,-0.09172291214748478,1,0,0
0,0,2026-03-18,0.16832242397448502,-0.14795422552788645,-0.08737490513141456,1,0,0
0,0,2026-03-18,0.07664542443444065,-0.16038361451808059,-0.034135974779088064,1,0,0
0,0,2026-03-18,0.010916120563326533,-0.2566275655465151,-0.055682765103169385,1,6,0
0,0,2026-03-18,0.02277486242208666,-0.2581018868246077,-0.07578021975522731,1,6,0
0,0,2026-03-18,-0.032807109627950304,-0.2654359871706637,-0.05718041196426024,1,6,0
0,0,2026-03-18,0.12417771877857535,-0.09923440989089143,-0.10500848914103268,1,12,0
0,0,2026-03-18,0.305932540122326,-0.25004680237456456,-0.08022484914943241,1,11,0
0,0,2026-03-18,0.21277937651797008,-0.26303328321937325,-0.06336424416489345,1,11,0
0,0,2026-03-18,0.03665025082943372,-0.23512624427716197,-0.06978963231086388,1,6,0
0,0,2026-03-18,0.2390906341457473,-0.22528688195797286,-0.09138473382401266,1,8,0
0,0,2026-03-18,0.4085557533764901,-0.15822565955366724,-0.10906662902269823,1,26,0
0,0,2026-03-18,0.27075116015424355,-0.21904076815319953,-0.08249547503560242,1,8,0
0,0,2026-03-18,-0.004528104564508811,-0.21181220002891218,-0.08795463940022392,1,24,0
0,0,2026-03-18,0.2470310252799982,-0.2690693009247713,-0.08786767925990252,1,11,0
0,0,2026-03-18,0.11254520896032236,-0.123416228842931,-0.06007908330830706,1,12,0
0,0,2026-03-18,0.020624126257824216,-0.20714434887287708,-0.09191615690375457,1,24,0
0,0,2026-03-18,0.2135317747964393,-0.23650831348198983,-0.10066048212496247,1,8,0
0,0,2026-03-18,0.2905309102458675,-0.2085120485420194,-0.05297733851539236,1,8,0
0,0,2026-03-18,0.22024862764494552,-0.24163526352184472,-0.047759730096108094,1,8,0
0,0,2026-03-18,0.18933725961225475,-0.2474429422155351,0.06857361317830407,1,11,0
0,0,2026-03-18,0.1912794970287682,-0.24812337690775008,-0.09858310099506225,1,11,0
0,0,2026-03-18,0.27049211268494383,-0.22441979892858452,-0.06935483160925686,1,8,0
0,0,2026-03-17,0.37524715051873353,-0.189586782120766,0.016059350661989276,1,18,0
0,0,2026-03-17,-0.05536963164700486,-0.07926976434690232,0.15447090734022467,1,1,0
0,0,2026-03-17,0.2569880629628363,-0.21456981940733624,-0.06809874069350325,1,8,0
0,0,2026-03-17,0.240601675649637,-0.22631884287275536,-0.06906496447485218,1,8,0
0,0,2026-03-17,0.2192305245480679,-0.2433171389958878,-0.004521215880743107,1,8,0
0,0,2026-03-17,0.22742360037547943,-0.2282129586368175,-0.010318558568836737,1,8,0
0,0,2026-03-17,0.326467516392926,-0.23083507900003966,-0.08650530372820052,1,18,0
0,0,2026-03-17,0.21391642817989603,-0.2628413435730305,-0.05094826857455959,1,11,0
0,0,2026-03-17,0.20931696583551523,-0.23371818540670772,0.03548044866710293,1,8,0
0,0,2026-03-17,0.22965120830183952,-0.25610040071405593,-0.09640909748702714,1,11,0
0,0,2026-03-16,0.18933531543065693,-0.5162959173826032,-0.11080583182912632,1,28,0
0,0,2026-03-16,0.19001283326030177,-0.5174616827103046,-0.10892169545549589,1,28,0
0,0,2026-03-16,0.26938581444102416,-0.2791321951185799,-0.10496017795196523,1,11,0
0,0,2026-03-15,0.17348595820653157,-0.2954105619411866,-0.10124021639377183,1,11,0
0,0,2026-03-15,0.2151189398470846,-0.3296868707736831,0.039152099036228905,1,11,0
0,0,2026-03-15,0.2574666851235347,-0.3784880930293313,-0.06500682459318664,1,6,0
0,0,2026-03-15,0.8262760248951525,-0.36083143181494126,-0.08959238870961038,1,31,0
0,0,2026-03-15,0.1248421575683783,-0.09933480643023081,-0.05988583855203727,1,12,0
0,0,2026-03-15,0.5761632365475338,-0.34707665114954245,6.099645833980242,1,17,0
0,0,2026-03-14,0.3318917241370632,-0.27330015219410614,-0.10916325140083312,1,11,0
0,0,2026-03-14,0.18692995039163543,-0.12003171037094755,-0.08007991558223007,1,12,0
0,0,2026-03-14,0.3238491161824269,-0.2725324627761752,-0.042783677622161065,1,11,0
0,0,2026-03-14,-0.03120463267435526,-0.26361572494079344,-0.10756898216160737,1,6,0
0,0,2026-03-14,0.21719602687753475,-0.24922689153934052,-0.10259292968766034,1,11,0
0,0,2026-03-14,-0.031497202547574085,-0.26489418132031617,-0.007951310304531839,1,6,0
0,0,2026-03-14,0.19731364756336803,-0.23499952952685593,0.12818962048753357,1,8,0
0,0,2026-03-14,0.27048227394776525,-0.2228712091116593,-0.04940231052440129,1,8,0
0,0,2026-03-14,0.219308468555774,-0.23325210061143567,-0.060417261631779184,1,8,0
0,0,2026-03-14,0.12712344847268367,-0.09916697163677123,-0.1078105381069446,1,12,0
0,0,2026-03-14,0.39881516791157534,-0.15832069561639683,-0.11331801366063356,1,26,0
0,0,2026-03-14,0.22601236019362617,-0.23046627820930118,0.010938364620839905,1,8,0
0,0,2026-03-14,-0.006345619785773802,-0.2178594574433302,-0.06365411129929813,1,24,0
0,0,2026-03-14,0.22578901496821888,-0.047546152517976156,-0.10365577584714417,1,10,0
0,0,2026-03-13,0.1494962654994377,-0.030359011991446545,-0.10694093670373056,1,10,0
0,0,2026-03-13,0.3755172150170895,-0.18460634601095288,-0.10322097514553714,1,18,0
0,0,2026-03-13,0.37252924355916756,-0.18785749236651827,-0.043315100701902975,1,18,0
0,0,2026-03-13,0.3433230995318025,-0.1763859859627346,-0.05635912175011364,1,18,0
0,0,2026-03-13,0.3201178192934933,-0.2803666437143241,0.10596647351650798,1,11,0
0,0,2026-03-13,0.31876278363420363,-0.2318860263771363,-0.09066006598800096,1,18,0
0,0,2026-03-13,0.20314513189501293,-0.2894471008804782,-0.10742404859440503,1,11,0
0,0,2026-03-13,0.5035195981092204,-0.2786861170053632,-0.09882465694039948,1,22,0
0,0,2026-03-13,0.20467797179863925,-0.23323192101077947,-0.053218894460729596,1,8,0
0,0,2026-03-13,0.194220631384554,-0.23342405086758253,-0.08123938411984881,1,8,0
0,0,2026-03-13,0.611658277813445,-0.37688911473227604,27.535368734395504,1,17,0
0,0,2026-03-13,0.26262701440167385,-0.22229481954125013,-0.10462199962849311,1,8,0
0,0,2026-03-13,0.26164508486543986,-0.22143022653970634,-0.0820606743339954,1,8,0
0,0,2026-03-13,0.17282302763033164,-0.03410880371472224,-0.1132697024715661,1,10,0
0,0,2026-03-13,-0.03563795586398856,-0.2556845366678712,-0.0922543352272267,1,6,0
0,0,2026-03-13,0.2904347027140581,-0.20479343404237932,0.018281665359091835,1,8,0
0,0,2026-03-13,0.3568550158568163,-0.1874522922104148,-0.0813360064979837,1,18,0
0,0,2026-03-13,0.37061157352830293,-0.19249632778142134,-0.08858268485810074,1,18,0
0,0,2026-03-13,0.2713463742962352,-0.2337477890710808,-0.034135974779088064,1,8,0
0,0,2026-03-13,0.22475800957528058,-0.048530837487434406,-0.07239843652050602,1,10,0
0,0,2026-03-13,0.2072636744095338,-0.02186295052689589,-0.0884377512908984,1,10,0
0,0,2026-03-12,0.6898972708911235,-0.35621392936775803,0.15239352621032445,1,17,0
0,0,2026-03-12,0.7456158658843737,-0.4012666083724249,0.269306603753546,1,31,0
0,0,2026-03-12,0.6335896477882401,-0.3466757393747266,1.5927433170671867,1,17,0
0,0,2026-03-12,0.8298272670022633,-0.36083623549365773,-0.08959238870961038,1,31,0
0,0,2026-03-12,0.20292296496148324,-0.28946043290456197,-0.09631247510889224,1,11,0
0,0,2026-03-11,0.22739608726013644,-0.0500044843829858,-0.05505471964529258,1,13,0
0,0,2026-03-11,0.19821374472869996,-0.018601498222752085,-0.10525004508636993,1,10,0
0,0,2026-03-11,0.15834800648645206,-0.03145555800344446,-0.0012360550241567172,1,10,0
0,0,2026-03-10,0.2680648314169982,-0.37696554475361244,0.27317149887894177,1,6,0
0,0,2026-03-10,0.22873333071207383,-0.23385408213469056,-0.01558447817718845,1,8,0
0,0,2026-03-10,0.12288642870986599,-0.058449206315104904,-0.05983752736296982,1,13,0
0,0,2026-03-10,0.17670367301475623,-0.03364389476593201,-0.07911369180088114,1,10,0
0,0,2026-03-10,0.4030275613741505,0.006762789993778638,-0.11249672344648695,1,29,0
0,0,2026-03-09,0.2550859463847561,-0.35261203492332654,0.20070471527777137,1,6,0
0,0,2026-03-09,0.151493470232043,-0.051235370855563775,-0.10766560453974226,1,13,0
0,0,2026-03-09,0.7427220399474751,-0.43724647321307125,-0.017167635842928686,1,30,0
0,0,2026-03-09,0.4564579724556105,-0.5373778591706272,-0.01669563552573973,1,32,0
0,0,2026-03-08,0.9695791642960968,-0.5173087016246114,-0.10365577584714417,1,33,0
0,0,2026-03-08,0.9908052676675284,-0.551728494853272,-0.11331801366063356,1,33,0
0,0,2026-03-08,0.604611503239199,-0.13478733870737528,-0.10805209405228183,1,26,0
0,0,2026-03-08,0.21534039391402796,-0.3171133679636195,-0.07906538061181369,1,11,0
0,0,2026-03-07,-0.08709656029426582,-0.04946267334508033,-0.10124021639377183,1,1,0
0,0,2026-03-07,-0.2009653794457393,-0.025302100901460914,0.02180838216101546,1,1,0
0,0,2026-03-07,0.07791208820290749,-0.1600740902235277,-0.06312268821955622,1,0,0
0,0,2026-03-07,0.12153245351326561,-0.05756102721647884,-0.09056344360986605,1,13,0
0,0,2026-03-06,0.1520992300863397,-0.051608823156650614,-0.1054432898426397,1,13,0
0,0,2026-03-06,0.1340125086791076,-0.05416836427842077,-0.0875198386986169,1,13,0
0,0,2026-03-06,0.02343376324006485,-0.1820624194387905,-0.1109024542072612,1,0,0
0,0,2026-03-06,0.014270187307632262,-0.5176726952782614,-0.08143262887611859,1,28,0
0,0,2026-03-06,0.12373585932445906,-0.10024309596207263,-0.09012864290825903,1,12,0
0,0,2026-03-06,0.21188487623905708,-0.1787847473699379,-0.09587767440728522,1,8,0
0,0,2026-03-06,0.1913777665713638,-0.11986050366478186,-0.09181953452561968,1,12,0
0,0,2026-03-06,0.12242989952187282,-0.05768869301908688,-0.05993414974110472,1,13,0
0,0,2026-03-05,0.11895788576061514,-0.05735525408211146,-0.09867972337319714,1,13,0
0,0,2026-03-05,0.12783042359926974,-0.05488078891169294,-0.07437919527227134,1,13,0
0,0,2026-03-05,0.6335896477882401,-0.3466757393747266,-0.07950018131342071,1,17,0
0,0,2026-03-05,0.12358857283975334,-0.100737833369416,-0.09578105202915033,1,12,0
0,0,2026-03-05,0.15446965877118893,-0.09041556127514451,-0.02524671599067783,1,12,0
0,0,2026-03-05,0.11561548410589792,-0.05733825618370102,-0.09495976181500372,1,13,0
0,0,2026-03-05,0.21212412840481257,-0.01843338675953196,-0.09293069187417095,1,10,0
0,0,2026-03-04,-0.27557416718612693,-0.011790435142166239,-0.10167501709537885,1,1,0
0,0,2026-03-04,0.2683318912710662,0.07840775594692921,-0.06935483160925686,1,14,0
0,0,2026-03-04,0.1555006641641268,-0.09317361295006922,-0.01713043622734675,1,12,0
0,0,2026-03-04,0.13843177484664024,-0.16723945314103048,-0.11206192274487993,1,0,0
0,0,2026-03-04,0.264224582002161,-0.07762621334100138,-0.11124063253073334,1,34,0
0,0,2026-03-04,0.20546348007886997,-0.22963905291728415,-0.023845691507721874,1,8,0
0,0,2026-03-04,0.02235368199042313,-0.1476275995837632,-0.05862974763628365,1,0,0
0,0,2026-03-04,0.15923190213846627,-0.08966625310442645,-0.07727786661631816,1,12,0
0,0,2026-03-04,0.2678939790947401,-0.3378571847206,-0.10655444719119099,1,11,0
0,0,2026-03-04,0.1064071330821147,-0.12290039536634989,-0.09597429678542012,1,12,0
0,0,2026-03-04,0.02358888536575678,-0.22187030437749203,-0.0774228001835205,1,24,0
0,0,2026-03-03,0.29101371534273196,-0.42204751616917163,-0.0827853421700071,1,20,0
0,0,2026-03-03,-0.03634818307615683,-0.16045239807891143,-0.0789687582336788,1,0,0
0,0,2026-03-03,0.19336961007592596,-0.22736709271968733,-0.07771266731792519,1,8,0
0,0,2026-03-03,0.5224894669531244,-0.3551683476548292,-0.06399228962277026,1,22,0
0,0,2026-03-03,0.17387217871818544,-0.1486165037670689,-0.09268913592883372,1,0,0
0,0,2026-03-03,-0.05753651040999108,-0.08068863062987587,-0.04423301329418447,1,1,0
0,0,2026-03-03,0.2272525713094397,-0.23585475034026282,-0.04461950280672405,1,8,0
0,0,2026-03-03,0.0932387198013537,-0.22311163513352855,-0.09882465694039948,1,24,0
0,0,2026-03-03,0.10684539874600404,-0.2186866308597673,0.0007930149166760531,1,24,0
0,0,2026-03-03,0.15658103998673803,-0.08990373951009051,-0.023265957238912508,1,12,0
0,0,2026-03-03,0.12493052945920155,-0.09888857269027396,-0.0711423456047524,1,12,0
0,0,2026-03-03,0.02657980255337271,-0.14591378604424285,0.0007447037276086062,1,0,0
0,0,2026-03-03,0.08219995126024564,-0.08997461884435701,-0.11032271993845184,1,12,0
0,0,2026-03-03,0.106512943692727,-0.12154455791318876,-0.098341545049725,1,12,0
0,0,2026-03-03,0.21474252861531207,-0.24121019501856578,0.012822500994470335,1,8,0
0,0,2026-03-03,0.206009559449564,-0.08157196800769322,-0.0860705030265935,1,13,0
0,0,2026-03-02,0.11437892569490506,-0.058016581268992395,-0.07616670926776688,1,13,0
0,0,2026-03-02,0.6040292503078614,-0.1329189532310392,-0.09549118489474565,1,26,0
0,0,2026-03-02,0.23731335759210395,-0.0598945637276457,-0.042928611189363405,1,14,0
0,0,2026-03-02,8.814843912850339e-05,-0.10843058418437239,0.0027737736684413762,1,12,0
0,0,2026-03-02,0.13154204301384656,-0.0986964428334709,-0.08331676524974901,1,12,0
0,0,2026-03-02,0.1606020199337898,-0.08867299137239293,-0.10264124087672778,1,12,0
0,0,2026-03-02,0.2079189225226913,-0.26747556206130546,-0.07080416728128026,1,11,0
