event_id,title,category,source,date,latitude,longitude,magnitude_value,magnitude_unit,closed
EONET_18812,"Seed Tick Tornado West RX Prescribed Fire, Wayne, Missouri",Wildfires,IRWIN,2026-03-20T12:33:00Z,36.955356,-90.68759,702,acres,
EONET_18776,"Homochitto BB 42 sub 4 RX Prescribed Fire, Franklin, Mississippi",Wildfires,IRWIN,2026-03-20T10:19:00Z,31.372,-91.077,771,acres,
EONET_18808,"SNF Red Hills C-71/72/74 RX Prescribed Fire, Sabine, Texas",Wildfires,IRWIN,2026-03-20T09:51:00Z,31.469917,-93.809533,2333,acres,
EONET_18822,"Chickasawhay CPT 433 RX Prescribed Fire, Wayne, Mississippi",Wildfires,IRWIN,2026-03-20T09:51:00Z,31.4912,-88.7483,1105,acres,
EONET_18824,"Brown Creek RX Prescribed Fire, Lawrence, Alabama",Wildfires,IRWIN,2026-03-20T09:09:00Z,34.30163,-87.2295,854,acres,
EONET_18817,"RX BO/MAG Dean Reid Prescribed Fire, Logan, Arkansas",Wildfires,IRWIN,2026-03-20T09:01:00Z,35.220262,-93.365711,674,acres,
EONET_18821,"Compartment 104 RX Prescribed Fire, Bibb, Alabama",Wildfires,IRWIN,2026-03-20T08:36:00Z,32.888971,-87.028753,1048,acres,
EONET_18816,"RX Vanderslice Unit 6 Prescribed Fire, Montgomery, Arkansas",Wildfires,IRWIN,2026-03-20T08:18:00Z,34.638603,-93.411794,2088,acres,
EONET_18814,"RX Mt Clair Prescribed Fire, Polk, Arkansas",Wildfires,IRWIN,2026-03-20T08:09:00Z,34.411944,-94.313611,918,acres,
EONET_18815,"RX Buck Crk SU1 Prescribed Fire, McCurtain, Oklahoma",Wildfires,IRWIN,2026-03-20T08:07:00Z,34.338967,-94.71035,500,acres,
EONET_19370,"C-242 GOVERNOR SCHOOL LC RX Prescribed Fire, McCormick, South Carolina",Wildfires,IRWIN,2026-03-20T07:55:00Z,33.943442,-82.402642,572,acres,
EONET_19371,"C-249 MIDDLE LC RX Prescribed Fire, McCormick, South Carolina",Wildfires,IRWIN,2026-03-20T07:42:00Z,33.931944,-82.478506,704,acres,
EONET_19198,"C-105/106 EN RX Prescribed Fire, Newberry, South Carolina",Wildfires,IRWIN,2026-03-20T07:38:00Z,34.467222,-81.575,1293,acres,
EONET_18997,"Grasshopper Hollow RX Prescribed Fire, Reynolds, Missouri",Wildfires,IRWIN,2026-03-19T20:21:00Z,37.432883,-91.098967,1410,acres,
EONET_19221,"4B/4C RX Prescribed Fire, Jasper, Georgia",Wildfires,IRWIN,2026-03-19T18:31:00Z,33.1448,-83.7738,509,acres,
EONET_18813,"Sulphur Springs RX Prescribed Fire, Pope, Illinois",Wildfires,IRWIN,2026-03-19T16:15:00Z,37.44427,-88.552696,869,acres,
EONET_18842,"Goose Creek RX Prescribed Fire, Butler, Missouri",Wildfires,IRWIN,2026-03-19T15:11:00Z,36.890617,-90.526367,1438,acres,
EONET_18753,"Mill Pond Wildfire, Liberty, Florida",Wildfires,IRWIN,2026-03-19T14:39:00Z,30.310367,-84.812867,1752,acres,
EONET_19222,"Compartment 107 RX Prescribed Fire, Jasper, Georgia",Wildfires,IRWIN,2026-03-19T11:23:00Z,33.235117,-83.812067,1896,acres,
EONET_18828,"RX Hog Jaw 1/2 &amp; Shirley Creek 10 Prescribed Fire, Montgomery, Arkansas",Wildfires,IRWIN,2026-03-19T10:56:00Z,34.5875,-93.784444,2112,acres,
EONET_18841,"Beech Creek RX Prescribed Fire, Lawrence, Alabama",Wildfires,IRWIN,2026-03-19T10:19:00Z,34.314694,-87.3185,807,acres,
EONET_18838,"Burgess Point W RX Prescribed Fire, Clay, Alabama",Wildfires,IRWIN,2026-03-19T10:18:00Z,33.380666,-85.906632,1692,acres,
EONET_18826,"RX WINN BU 6 Prescribed Fire, Winn, Louisiana",Wildfires,IRWIN,2026-03-19T10:15:00Z,32.127716,-92.874123,1405,acres,
EONET_18829,"DCNF C-71/72/73 RX Prescribed Fire, Houston, Texas",Wildfires,IRWIN,2026-03-19T10:00:00Z,31.25011,-95.187895,4029,acres,
EONET_18830,"SNF Mclemore Hills RX Prescribed Fire, Sabine, Texas",Wildfires,IRWIN,2026-03-19T09:41:00Z,31.27175,-93.7682,2280,acres,
EONET_18836,"RX Vanderslice Prescribed Fire, Montgomery, Arkansas",Wildfires,IRWIN,2026-03-19T09:28:00Z,34.642028,-93.5005,1688,acres,
EONET_18849,"Rx Lamar 2579 Prescribed Fire, Lamar, Texas",Wildfires,IRWIN,2026-03-19T09:23:00Z,33.81055556,-95.70388889,750,acres,
EONET_18832,"RX PCS Turkey Creek West Prescribed Fire, Scott, Arkansas",Wildfires,IRWIN,2026-03-19T09:18:00Z,34.768276,-93.97866,2490,acres,
EONET_18831,"SHNF C-37 RX Prescribed Fire, Montgomery, Texas",Wildfires,IRWIN,2026-03-19T09:10:00Z,30.525217,-95.635033,973,acres,
EONET_18835,"RX BO/MAG Egypt Hollow 1 Prescribed Fire, Logan, Arkansas",Wildfires,IRWIN,2026-03-19T09:02:00Z,35.257,-93.4343,1651,acres,
EONET_18840,"Compartment 20 RX Prescribed Fire, Hale, Alabama",Wildfires,IRWIN,2026-03-19T08:56:00Z,32.981519,-87.507098,1467,acres,
EONET_18834,"RX CALE BU 45 Prescribed Fire, Rapides, Louisiana",Wildfires,IRWIN,2026-03-19T08:37:00Z,31.1053,-92.616,764,acres,
EONET_18837,"RX Potato Knob Prescribed Fire, Franklin, Arkansas",Wildfires,IRWIN,2026-03-19T08:27:00Z,35.7,-93.911,1400,acres,
EONET_18818,"RX FY26 PERI Roundtop Cox BIL Prescribed Fire, Benton, Arkansas",Wildfires,IRWIN,2026-03-19T08:24:00Z,36.4452,-94.0487,537,acres,
EONET_18833,"RX Fourche Valley Unit 5 Prescribed Fire, Yell, Arkansas",Wildfires,IRWIN,2026-03-19T08:14:00Z,34.958417,-93.514833,1880,acres,
EONET_18848,"DRUMMOND Wildfire, Osage, Oklahoma",Wildfires,IRWIN,2026-03-18T17:35:00Z,36.3578,-96.3132,5000,acres,
EONET_19358,"BORDER 2 RX Prescribed Fire, Cochise, Arizona",Wildfires,IRWIN,2026-03-18T14:04:00Z,31.356667,-110.305833,1255,acres,
EONET_18765,"LAAF RX Prescribed Fire, Cochise, Arizona",Wildfires,IRWIN,2026-03-18T14:02:00Z,31.581389,-110.331944,630,acres,
EONET_19223,"Compartment 145 RX Prescribed Fire, Putnam, Georgia",Wildfires,IRWIN,2026-03-18T13:24:00Z,33.2402,-83.520117,1345,acres,
EONET_18754,"24 Wildfire, Fremont, Colorado",Wildfires,IRWIN,2026-03-18T13:11:00Z,38.527029,-104.963722,7385,acres,
EONET_18845,"D2 Sinkhole RX Prescribed Fire, Coconino, Arizona",Wildfires,IRWIN,2026-03-18T11:12:00Z,34.3097,-110.8792,876,acres,
EONET_18847,"Homochitto BB65sub3 RX Prescribed Fire, Amite, Mississippi",Wildfires,IRWIN,2026-03-18T10:37:00Z,31.302,-90.998,947,acres,
EONET_18854,"Tombigbee IU 20-1 RX Prescribed Fire, Chickasaw, Mississippi",Wildfires,IRWIN,2026-03-18T10:35:00Z,33.9493,-88.9175,1037,acres,
EONET_18855,"Bienville Cpt 36 &amp; 37 RX Prescribed Fire, Scott, Mississippi",Wildfires,IRWIN,2026-03-18T10:33:00Z,32.3932,-89.6363,2139,acres,
EONET_18868,"DCNF C-70/71 RX Prescribed Fire, Houston, Texas",Wildfires,IRWIN,2026-03-18T09:57:00Z,31.277529,-95.202153,1693,acres,
EONET_18867,"DCNF C-3 RX Prescribed Fire, Houston, Texas",Wildfires,IRWIN,2026-03-18T09:56:00Z,31.478816,-95.287414,1277,acres,
EONET_18851,"SHNF C-16/17 RX Prescribed Fire, Montgomery, Texas",Wildfires,IRWIN,2026-03-18T09:49:00Z,30.535383,-95.71155,1662,acres,
EONET_18865,"Quail E RX Prescribed Fire, Clay, Alabama",Wildfires,IRWIN,2026-03-18T09:49:00Z,33.2,-86.1,672,acres,
EONET_18871,"RX KENWOOD 25 26 Prescribed Fire, Delaware, Oklahoma",Wildfires,IRWIN,2026-03-18T09:40:00Z,36.285056,-94.821583,1185,acres,
EONET_18872,"RX SOUTH 6000 Prescribed Fire, Pittsburg, Oklahoma",Wildfires,IRWIN,2026-03-18T09:37:00Z,34.7039,-95.5726,1534,acres,
EONET_18866,"SNF Triumph Church C-27/28 RX Prescribed Fire, Shelby, Texas",Wildfires,IRWIN,2026-03-18T09:34:00Z,31.714333,-93.958717,1401,acres,
EONET_18853,"RX BO/MAG Prairie South 3&amp;4 Prescribed Fire, Yell, Arkansas",Wildfires,IRWIN,2026-03-18T09:25:00Z,35.1505,-93.3897,954,acres,
EONET_18857,"IDNR Pyramid (Captain) RX Prescribed Fire, Perry, Illinois",Wildfires,IRWIN,2026-03-18T09:22:00Z,38.026954,-89.511504,588,acres,
EONET_18860,"RX Pedestal Rocks 2 Prescribed Fire, Pope, Arkansas",Wildfires,IRWIN,2026-03-18T09:15:00Z,35.687897,-93.028483,1138,acres,
EONET_18858,"RX CALE BU 57 Prescribed Fire, Rapides, Louisiana",Wildfires,IRWIN,2026-03-18T09:12:00Z,31.015383,-92.61045,1025,acres,
EONET_18783,"RATTLESNAKE HOLLOW Wildfire, McIntosh, Oklahoma",Wildfires,IRWIN,2026-03-18T09:05:00Z,35.285278,-95.921667,1026.8,acres,
EONET_18870,"Compartment 19 RX Prescribed Fire, Hale, Alabama",Wildfires,IRWIN,2026-03-18T09:03:00Z,33.002553,-87.498451,1602,acres,
EONET_18850,"RX CAT BU 103 Prescribed Fire, Rapides, Louisiana",Wildfires,IRWIN,2026-03-18T08:55:00Z,31.44231,-92.340505,943,acres,
EONET_18869,"RX PCS McConnell 1 Prescribed Fire, Scott, Arkansas",Wildfires,IRWIN,2026-03-18T08:46:00Z,34.716671,-94.038643,762,acres,
EONET_18862,"RX Spring Creek South Prescribed Fire, Searcy, Arkansas",Wildfires,IRWIN,2026-03-18T08:37:00Z,36.023633,-92.4196,1749,acres,
EONET_18863,"RX PCS Andy Knight North Prescribed Fire, Scott, Arkansas",Wildfires,IRWIN,2026-03-18T08:31:00Z,34.830681,-94.335138,1857,acres,
EONET_18859,"RX MCWA Linson Prescribed Fire, McCurtain, Oklahoma",Wildfires,IRWIN,2026-03-18T08:15:00Z,34.306,-94.671,4265,acres,
EONET_18852,"RX Buck Creek Prescribed Fire, McCurtain, Oklahoma",Wildfires,IRWIN,2026-03-18T08:09:00Z,34.338967,-94.71035,805,acres,
EONET_18861,"RX Cedar West Prescribed Fire, Johnson, Arkansas",Wildfires,IRWIN,2026-03-18T08:05:00Z,35.6835,-93.339556,1410,acres,
EONET_18856,"Little Creek RX Prescribed Fire, Dent, Missouri",Wildfires,IRWIN,2026-03-17T18:06:00Z,37.461583,-91.325139,3178,acres,
EONET_18755,"139 Wildfire, Liberty, Florida",Wildfires,IRWIN,2026-03-17T12:54:00Z,30.152413,-84.945431,6043,acres,
EONET_18879,"RX Mills Prescribed Fire, Conway, Arkansas",Wildfires,IRWIN,2026-03-17T10:49:00Z,35.454286,-92.769925,1436,acres,
EONET_18806,"RX Chickalah Mtn 1 Prescribed Fire, Yell, Arkansas",Wildfires,IRWIN,2026-03-17T09:34:00Z,35.176148,-93.449379,1416,acres,
EONET_18876,"RX Stateline Prescribed Fire, Scott, Arkansas",Wildfires,IRWIN,2026-03-17T09:13:00Z,34.8134,-94.432402,2752,acres,
EONET_18878,"RX Fourche Valley Unit 4 Prescribed Fire, Yell, Arkansas",Wildfires,IRWIN,2026-03-17T08:56:00Z,34.952467,-93.558917,2632,acres,
EONET_18846,"Bean Hollow RX Prescribed Fire, Barry, Missouri",Wildfires,IRWIN,2026-03-17T08:38:00Z,36.633611,-93.710556,1055,acres,
EONET_18875,"RX North 6000 Prescribed Fire, Pittsburg, Oklahoma",Wildfires,IRWIN,2026-03-17T08:09:00Z,34.7232,-95.5615,1791,acres,
EONET_18874,"RX West Grapevine Prescribed Fire, Montgomery, Arkansas",Wildfires,IRWIN,2026-03-17T08:00:00Z,34.64513,-93.877288,3580,acres,
EONET_18825,"Little Fourche Wildfire, Latimer, Oklahoma",Wildfires,IRWIN,2026-03-17T01:50:00Z,34.9902778,-95.1716667,850,acres,
EONET_18843,"D7 Pine RX Prescribed Fire, Navajo, Arizona",Wildfires,IRWIN,2026-03-16T13:15:00Z,34.305967,-110.21895,552,acres,
EONET_18844,"D7 Thomas RX Prescribed Fire, Navajo, Arizona",Wildfires,IRWIN,2026-03-16T13:14:00Z,34.317467,-110.286367,591,acres,
EONET_18647,"MICAWBER Wildfire, Creek, Oklahoma",Wildfires,IRWIN,2026-03-16T09:20:00Z,35.664722,-96.503611,673,acres,
EONET_18652,"Water Moccasin Wildfire, Love, Oklahoma",Wildfires,IRWIN,2026-03-15T22:05:00Z,34.0369444,-97.445,750,acres,
EONET_18653,"Salt Fork Wildfire, Jackson, Oklahoma",Wildfires,IRWIN,2026-03-15T21:51:00Z,34.7436111,-99.4272222,3656,acres,
EONET_18649,"Neon Beige Wildfire, Oldham, Texas",Wildfires,IRWIN,2026-03-15T20:40:00Z,35.46241,-102.24943,1500,acres,
EONET_18645,"Moreau River Wildfire, Dewey, South Dakota",Wildfires,IRWIN,2026-03-15T11:52:00Z,45.1172222,-101.2283333,991.1,acres,
EONET_18650,"Quail AB Rx Prescribed Fire, Clay, Alabama",Wildfires,IRWIN,2026-03-15T08:17:00Z,33.211278,-86.105806,1606,acres,
EONET_18762,"Cottonwood Wildfire, Lincoln, Nebraska",Wildfires,IRWIN,2026-03-15T01:37:00Z,40.871877,-100.432885,129103,acres,
EONET_18655,"BOY SCOUT Wildfire, Osage, Oklahoma",Wildfires,IRWIN,2026-03-14T16:10:00Z,36.72568,-96.16634,586,acres,
EONET_18864,"Collier Creek Comp 32 RX Prescribed Fire, Winston, Alabama",Wildfires,IRWIN,2026-03-14T10:25:00Z,34.265139,-87.302722,1188,acres,
EONET_18656,"FIVE Wildfire, Osage, Oklahoma",Wildfires,IRWIN,2026-03-14T10:05:00Z,36.589167,-96.121944,1960,acres,
EONET_18667,"SHNF C-45 RX Prescribed Fire, Walker, Texas",Wildfires,IRWIN,2026-03-14T09:45:00Z,30.562583,-95.606283,619,acres,
EONET_18664,"RX Wildhorse South Prescribed Fire, Le Flore, Oklahoma",Wildfires,IRWIN,2026-03-14T09:43:00Z,34.778867,-94.774167,722,acres,
EONET_18666,"SHNF C-19/20 RX Prescribed Fire, Walker, Texas",Wildfires,IRWIN,2026-03-14T09:25:00Z,30.557617,-95.680217,2681,acres,
EONET_18669,"RX Little Missouri Mountain Prescribed Fire, Polk, Arkansas",Wildfires,IRWIN,2026-03-14T09:22:00Z,34.441389,-93.951389,5499,acres,
EONET_18805,"RX Gee Creek Prescribed Fire, Johnson, Arkansas",Wildfires,IRWIN,2026-03-14T09:18:00Z,35.683333,-93.25,1823,acres,
EONET_18670,"RX PCS Holly Mountain Prescribed Fire, Scott, Arkansas",Wildfires,IRWIN,2026-03-14T09:13:00Z,34.814723,-93.850334,1595,acres,
EONET_18676,"Sherman Hunt Camp South &amp; Quail F RX Prescribed Fire, Clay, Alabama",Wildfires,IRWIN,2026-03-14T09:07:00Z,33.25,-86.0961,614,acres,
EONET_18672,"State of IL East RX Prescribed Fire, Jackson, Illinois",Wildfires,IRWIN,2026-03-14T08:58:00Z,37.86162,-89.517,500,acres,
EONET_18668,"RX Fourche Valley Unit 3 Prescribed Fire, Yell, Arkansas",Wildfires,IRWIN,2026-03-14T08:56:00Z,34.928513,-93.689228,3072,acres,
EONET_18675,"RX CALV BU 127-128 Prescribed Fire, Vernon, Louisiana",Wildfires,IRWIN,2026-03-14T08:52:00Z,30.984533,-92.960167,1528,acres,
EONET_19192,"Morton Mtn AP RX Prescribed Fire, Oconee, South Carolina",Wildfires,IRWIN,2026-03-14T08:21:00Z,34.924722,-83.110833,700,acres,
EONET_18773,"Woodlawn Wildfire, McCormick, South Carolina",Wildfires,IRWIN,2026-03-13T19:40:00Z,33.62975,-82.116889,632,acres,
EONET_18678,"Butcher Hollow Block 1 RX Prescribed Fire, Reynolds, Missouri",Wildfires,IRWIN,2026-03-13T19:09:00Z,37.466167,-91.037117,709,acres,
EONET_18677,"Bounds Branch RX Prescribed Fire, Dent, Missouri",Wildfires,IRWIN,2026-03-13T18:28:00Z,37.41545,-91.225133,1949,acres,
EONET_18679,"Essman Spring Landscape RX Prescribed Fire, Butler, Missouri",Wildfires,IRWIN,2026-03-13T15:57:00Z,36.919713,-90.561728,1679,acres,
EONET_18657,"YEARLING PASTURE Wildfire, Osage, Oklahoma",Wildfires,IRWIN,2026-03-13T15:19:00Z,36.525833,-96.575,5039,acres,
EONET_18663,"Dodge Hollow RX Prescribed Fire, Barry, Missouri",Wildfires,IRWIN,2026-03-13T12:18:00Z,36.502833,-93.771333,969,acres,
EONET_18692,"RX DRAKE RANCH SW Prescribed Fire, Murray, Oklahoma",Wildfires,IRWIN,2026-03-13T11:12:00Z,34.540371,-97.100129,622,acres,
EONET_18688,"Bicycle Bridge Wildfire, Marshall, Kansas",Wildfires,IRWIN,2026-03-13T11:00:00Z,39.638844,-96.477814,800,acres,
EONET_18687,"RX Forks 1 &amp; 2 Prescribed Fire, Montgomery, Arkansas",Wildfires,IRWIN,2026-03-13T10:38:00Z,34.566389,-93.849167,1744,acres,
EONET_18690,"RX Sherman Mountain Prescribed Fire, Montgomery, Arkansas",Wildfires,IRWIN,2026-03-13T10:38:00Z,34.388889,-93.860278,1164,acres,
EONET_18654,"Morrill Wildfire, Garden, Nebraska",Wildfires,IRWIN,2026-03-13T10:30:00Z,41.47436,-102.15696,572804,acres,
EONET_18683,"RX Jake&#039;s Creek KV Prescribed Fire, Pope, Arkansas",Wildfires,IRWIN,2026-03-13T09:46:00Z,35.55,-93.216667,680,acres,
EONET_18682,"RX Dry Branch Prescribed Fire, Pope, Arkansas",Wildfires,IRWIN,2026-03-13T09:37:00Z,35.533333,-93.166667,1147,acres,
EONET_19372,"C-211 LC RX Prescribed Fire, McCormick, South Carolina",Wildfires,IRWIN,2026-03-13T09:26:00Z,34.025692,-82.333742,501,acres,
EONET_18680,"SHNF COMP 102 RX Prescribed Fire, San Jacinto, Texas",Wildfires,IRWIN,2026-03-13T09:15:00Z,30.487333,-95.147617,936,acres,
EONET_18685,"RX Bad Branch Prescribed Fire, Stone, Arkansas",Wildfires,IRWIN,2026-03-13T08:47:00Z,36.022,-92.20455,3224,acres,
EONET_18693,"Vance Barnett RX Prescribed Fire, Shannon, Missouri",Wildfires,IRWIN,2026-03-13T08:38:00Z,37.1494,-91.2017,1162,acres,
EONET_18662,"Devil&#039;s Well Rx Prescribed Fire, Shannon, Missouri",Wildfires,IRWIN,2026-03-13T08:30:00Z,37.3829,-91.4934,1012,acres,
EONET_18681,"RX Soda Hollow Prescribed Fire, Franklin, Arkansas",Wildfires,IRWIN,2026-03-13T08:28:00Z,35.698,-93.879,2139,acres,
EONET_19193,"RUSSELL MOUNTAIN AP RX Prescribed Fire, Oconee, South Carolina",Wildfires,IRWIN,2026-03-13T07:41:00Z,34.907222,-83.167778,1347,acres,
EONET_19199,"C-40 EN SOUTH RX Prescribed Fire, Union, South Carolina",Wildfires,IRWIN,2026-03-13T07:33:00Z,34.610278,-81.625556,1015,acres,
EONET_18691,"Anderson Bridge Wildfire, Cherry, Nebraska",Wildfires,IRWIN,2026-03-12T21:50:00Z,42.802367,-100.9613,6000,acres,
EONET_18651,"Qury Wildfire, Custer, South Dakota",Wildfires,IRWIN,2026-03-12T17:17:00Z,43.748119,-103.566727,8420,acres,
EONET_18658,"Road 203 Wildfire, Thomas, Nebraska",Wildfires,IRWIN,2026-03-12T17:08:00Z,41.846617,-100.4097,35814,acres,
EONET_18671,"MOREAU RIVER Wildfire, Dewey, South Dakota",Wildfires,IRWIN,2026-03-12T16:44:00Z,45.1775,-101.2286111,991.1,acres,
EONET_18694,"RX DRAKE RANCH Prescribed Fire, Murray, Oklahoma",Wildfires,IRWIN,2026-03-12T11:27:00Z,34.5366,-97.1009,852,acres,
EONET_19211,"Hale Ridge East/West RX Prescribed Fire, Rabun, Georgia",Wildfires,IRWIN,2026-03-11T09:44:00Z,34.952,-83.253,1706,acres,
EONET_19200,"C-107 C-119 BLOCKS B EN RX Prescribed Fire, Newberry, South Carolina",Wildfires,IRWIN,2026-03-11T07:51:00Z,34.456667,-81.436944,667,acres,
EONET_19373,"C-297 LC RX Prescribed Fire, McCormick, South Carolina",Wildfires,IRWIN,2026-03-11T07:41:00Z,33.779997,-82.180303,2820,acres,
EONET_18526,"Yellow Wildfire, Moore, Texas",Wildfires,IRWIN,2026-03-10T22:40:00Z,35.6423,-102.16138,8500,acres,
EONET_18531,"RX PCS White Oak Prescribed Fire, Scott, Arkansas",Wildfires,IRWIN,2026-03-10T17:12:00Z,34.974698,-93.885147,2523,acres,
EONET_19210,"Compartment 113 RX Prescribed Fire, Jasper, Georgia",Wildfires,IRWIN,2026-03-10T16:00:00Z,33.178082,-83.741364,1607,acres,
EONET_19374,"C-202 &amp; 203 LC RX Prescribed Fire, Abbeville, South Carolina",Wildfires,IRWIN,2026-03-10T08:03:00Z,34.091561,-82.306856,1208,acres,
EONET_18659,"Morris Hill RX Prescribed Fire, Alleghany, Virginia",Wildfires,IRWIN,2026-03-10T07:45:00Z,37.93312,-79.97011,517,acres,
EONET_18527,"Cabin Creek Wildfire, Gray, Texas",Wildfires,IRWIN,2026-03-09T17:52:00Z,35.422,-100.753,7000,acres,
EONET_18696,"Compartment 182 RX Prescribed Fire, Greene, Georgia",Wildfires,IRWIN,2026-03-09T17:27:00Z,33.66365,-83.324183,617,acres,
EONET_18532,"Porcupine Creek Wildfire, Campbell, Wyoming",Wildfires,IRWIN,2026-03-09T15:37:00Z,43.699,-105.647467,2490.23,acres,
EONET_18665,"Salina Canyon East RX Prescribed Fire, Sevier, Utah",Wildfires,IRWIN,2026-03-09T12:02:00Z,38.840033,-111.438133,2500,acres,
EONET_18536,"Rock Ridge Wildfire, Chouteau, Montana",Wildfires,IRWIN,2026-03-08T19:26:00Z,47.54961,-110.27752,700,acres,
EONET_18540,"Eldorado Wildfire, Teton, Montana",Wildfires,IRWIN,2026-03-08T15:17:00Z,47.909896,-112.26804,500,acres,
EONET_18546,"South Patrol North RX Prescribed Fire, Will, Illinois",Wildfires,IRWIN,2026-03-08T11:35:00Z,41.35475,-88.15605,609,acres,
EONET_18542,"RX Interior Pastures 2 Prescribed Fire, Comanche, Oklahoma",Wildfires,IRWIN,2026-03-08T08:07:00Z,34.74737,-98.700088,1209,acres,
EONET_18544,"440 Wildfire, Dixie, Florida",Wildfires,IRWIN,2026-03-07T19:54:00Z,29.6138889,-83.2216667,750,acres,
EONET_18528,"OLD BOWLING GREEN Wildfire, Polk, Florida",Wildfires,IRWIN,2026-03-07T19:11:00Z,27.6811111,-81.8244444,3297,acres,
EONET_18554,"Bienville CPT 30 Sub1 CPT 20 Sub1 RX Prescribed Fire, Scott, Mississippi",Wildfires,IRWIN,2026-03-07T09:45:00Z,32.4147,-89.6184,1539,acres,
EONET_18552,"11A/11B/11C RX Prescribed Fire, Jasper, Georgia",Wildfires,IRWIN,2026-03-07T09:39:00Z,33.1551,-83.69,971,acres,
EONET_18550,"Compartment 174 RX Prescribed Fire, Greene, Georgia",Wildfires,IRWIN,2026-03-06T19:18:00Z,33.673932,-83.34578,663,acres,
EONET_18551,"Compartment 160 RX Prescribed Fire, Putnam, Georgia",Wildfires,IRWIN,2026-03-06T19:12:00Z,33.366933,-83.4938,1034,acres,
EONET_18558,"Homochitto BB 15 Sub 1 RX Prescribed Fire, Franklin, Mississippi",Wildfires,IRWIN,2026-03-06T10:39:00Z,31.49,-90.89,550,acres,
EONET_19230,"BORDER 1 RX Prescribed Fire, Cochise, Arizona",Wildfires,IRWIN,2026-03-06T09:27:00Z,31.33446,-110.29857,1160,acres,
EONET_18560,"Site 2 RX Prescribed Fire, Clay, Alabama",Wildfires,IRWIN,2026-03-06T09:19:00Z,33.1925,-86.158333,980,acres,
EONET_18547,"RX Sugar Creek 2 Prescribed Fire, Lee, Arkansas",Wildfires,IRWIN,2026-03-06T08:53:00Z,34.688717,-90.70045,861,acres,
EONET_18839,"Hall RX Prescribed Fire, Lawrence, Alabama",Wildfires,IRWIN,2026-03-06T08:47:00Z,34.340635,-87.292821,945,acres,
EONET_18557,"Compartment 118 RX Prescribed Fire, Jasper, Georgia",Wildfires,IRWIN,2026-03-06T08:04:00Z,33.170333,-83.697383,1605,acres,
EONET_18553,"25A/25B/25C RX Prescribed Fire, Jones, Georgia",Wildfires,IRWIN,2026-03-05T17:23:00Z,33.1114,-83.6781,803,acres,
EONET_19209,"Compartment 146-147 RX Prescribed Fire, Putnam, Georgia",Wildfires,IRWIN,2026-03-05T12:57:00Z,33.262,-83.535,1306,acres,
EONET_18530,"Chokecherry RX Prescribed Fire, Thomas, Nebraska",Wildfires,IRWIN,2026-03-05T12:56:00Z,41.846617,-100.4097,1200,acres,
EONET_18697,"Site 3 B&amp;E RX Prescribed Fire, Talladega, Alabama",Wildfires,IRWIN,2026-03-05T09:28:00Z,33.19,-86.186944,863,acres,
EONET_18561,"Flag MTN A-E RX Prescribed Fire, Cleburne, Alabama",Wildfires,IRWIN,2026-03-05T09:13:00Z,33.714167,-85.59,2323,acres,
EONET_18563,"Compartment 5-6-7 RX Prescribed Fire, Jones, Georgia",Wildfires,IRWIN,2026-03-05T08:08:00Z,33.054667,-83.677117,880,acres,
EONET_19201,"C-10/11 EN RX Prescribed Fire, Chester, South Carolina",Wildfires,IRWIN,2026-03-05T07:35:00Z,34.692778,-81.427222,922,acres,
EONET_18537,"FPL Solar Field (26) Wildfire, Hendry, Florida",Wildfires,IRWIN,2026-03-04T21:01:00Z,26.4147222,-81.0430556,741,acres,
EONET_18535,"EAST TOWER Wildfire, Dare, North Carolina",Wildfires,IRWIN,2026-03-04T18:53:00Z,35.646833,-75.826833,1410,acres,
EONET_18648,"MTN Longleaf North Unit Rx Prescribed Fire, Calhoun, Alabama",Wildfires,IRWIN,2026-03-04T18:11:00Z,33.731667,-85.7495,2491,acres,
EONET_18573,"Carroll - CR 150 Wildfire, Carroll, Mississippi",Wildfires,IRWIN,2026-03-04T15:47:00Z,33.4419444,-90.0327778,526,acres,
EONET_18571,"Rhea - Robinson RX Prescribed Fire, Rhea, Tennessee",Wildfires,IRWIN,2026-03-04T11:51:00Z,35.57711667,-84.85038333,543,acres,
EONET_18562,"RX Mount Ida 9 Prescribed Fire, Montgomery, Arkansas",Wildfires,IRWIN,2026-03-04T11:35:00Z,34.579722,-93.641389,2352,acres,
EONET_18570,"Chickasawhay CPT 408 409 RX Prescribed Fire, Wayne, Mississippi",Wildfires,IRWIN,2026-03-04T11:10:00Z,31.471667,-88.898611,1632,acres,
EONET_18974,"Quail 1/3/7/9/10/11 RX Prescribed Fire, Cleburne, Alabama",Wildfires,IRWIN,2026-03-04T09:56:00Z,33.795,-85.546667,1246,acres,
EONET_18549,"BLACK KETTLE RX Prescribed Fire, Roger Mills, Oklahoma",Wildfires,IRWIN,2026-03-04T09:34:00Z,35.6394,-99.899717,640,acres,
EONET_18978,"Compartment 40B RX Prescribed Fire, Hale, Alabama",Wildfires,IRWIN,2026-03-04T09:11:00Z,32.898367,-87.46862,859,acres,
EONET_18569,"RX KIS BU 10 Prescribed Fire, Natchitoches, Louisiana",Wildfires,IRWIN,2026-03-04T08:36:00Z,31.492633,-93.192117,1243,acres,
EONET_18556,"Helen Wildfire, Mora, New Mexico",Wildfires,IRWIN,2026-03-03T19:14:00Z,36.031828,-104.768501,1132,acres,
